No,AQI
41123,13.41
41124,11.42
41125,8.16
41126,14.21
41127,12.08
41128,10.59
41129,10.29
41130,10.46
41131,12.63
41132,11.1
41133,10.24
41134,20.3
41135,20.43
41136,20
41137,11.11
41138,11.54
41139,7.41
41140,11.48
41141,9.77
41142,10.65
41143,32.4
41144,37.85
41145,13.03
41146,52.21
41147,17.83
41148,19.13
41149,16.78
41150,16.08
41151,13.26
41152,27.6
41153,17.51
41154,44.9
41155,79.94
41156,119.06
41157,127.59
41158,143.32
41159,141.38
41160,127.9226667
41161,118.0525
41162,128.184
41163,93.50825
41164,127.9226667
41165,102.465
41166,75.78
41167,71.84
41168,63.34
41169,32.47
41170,33.7
41171,30.43
41172,25.51
41173,24.806
41174,22.74
41175,43.01
41176,61.79
41177,69.85
41178,60.23
41179,82.25
41180,118.38
41181,110.81
41182,108.0066667
41183,86.41
41184,97.78
41185,145.16
41186,142.03
41187,102.59
41188,88.28988095
41189,117.2120833
41190,132.3125
41191,147.7483333
41192,199.096
41193,122.63
41194,192.91
41195,71.38
41196,46.62
41197,32.55
41198,23.49
41199,23.54
41200,22.22
41201,15.11
41202,14.22
41203,14.23
41204,17.96
41205,17.42
41206,15.52
41207,15.94
41208,16.78
41209,33.89
41210,37.07
41211,75.45
41212,33.17
41213,32.41
41214,35.54
41215,40.38
41216,57.34
41217,60.36
41218,37.42
41219,46.235
41220,53.29
41221,97.31
41222,107.2
41223,87.09
41224,117.29
41225,131.33
41226,140.18
41227,238.95
41228,203.4061429
41229,309.7266667
41230,308.2025
41231,265.2484444
41232,283.43
41233,317.43
41234,279.4
41235,330.68
41236,312.43
41237,310.9666667
41238,327.38
41239,262.7576667
41240,183.4183333
41241,296.59
41242,284.87
41243,369.26
41244,388.1696429
41245,265.28
41246,352.455
41247,316.3
41248,209.96
41249,70.78666667
41250,48.02
41251,48.16
41252,50.65
41253,35.47
41254,20.87
41255,18.63
41256,16.48
41257,25.54
41258,15.97
41259,13.74
41260,13.05
41261,15.75
41262,18.43
41263,18.67
41264,19.11
41265,16.18
41266,11.91
41267,14.6
41268,14.12
41269,10.03
41270,13.75
41271,19.01
41272,44.82
41273,25.15
41274,38.1
41275,25.09
41276,20.27
41277,15.11
41278,14.38
41279,34.55
41280,53.88
41281,101.83
41282,77.44
41283,64.42
41284,26.6
41285,13.31
41286,16.16
41287,13.26
41288,14.56
41289,9.63
41290,10.8
41291,13.62
41292,15.52
41293,13.4
41294,9.71
41295,11.69
41296,12.75
41297,15.34
41298,11.56
41299,16.54
41300,16.93
41301,12.97
41302,11.38
41303,12.56
41304,10.55
41305,25.75
41306,35.08
41307,52.05
41308,59.36333333
41309,41.26
41310,38.95
41311,49.98
41312,52.11
41313,40.54842857
41314,62.89047619
41315,72.86
41316,62.209
41317,107.722
41318,77.45
41319,76.33
41320,68.12
41321,42.46
41322,73
41323,55.8
41324,59.3
41325,38.92
41326,39.73
41327,44.98
41328,67.64
41329,78.83
41330,90.48
41331,93.84
41332,102.5975
41333,101.77
41334,114.17
41335,145.9
41336,159.58
41337,208.6775
41338,131.22
41339,105.16
41340,91.2
41341,89.68
41342,99.63
41343,92.18
41344,78.26
41345,64.82
41346,52.38
41347,49.68
41348,59.96096429
41349,45.9465
41350,38.61
41351,45.486
41352,72.45
41353,93.74
41354,119.76
41355,121.23
41356,119.39
41357,120.79
41358,143.88
41359,120.5868333
41360,219.955
41361,226.925
41362,230.4665
41363,261.28
41364,247.55
41365,225.41
41366,44.36
41367,25.11
41368,18.38
41369,16.62
41370,12.14
41371,15.01
41372,12.65
41373,11.65
41374,10.05
41375,13.2
41376,12.28
41377,11.27
41378,10.69
41379,15.32
41380,10.3
41381,10.95
41382,11.45
41383,8.99
41384,8.85
41385,7.49
41386,6.83
41387,9
41388,10.04
41389,11.32
41390,11.83
41391,10.71
41392,13.54
41393,15.17
41394,12.05
41395,12.12
41396,22.12
41397,20.89
41398,13.16
41399,9.77
41400,10.88
41401,10.54
41402,17.29
41403,13.42
41404,13.43
41405,9.49
41406,8.15
41407,9.37
41408,9.35
41409,37.56
41410,36.86
41411,55.14
41412,57.39
41413,65.72
41414,77.19
41415,91.78
41416,85.04
41417,93.68
41418,109.8
41419,119.0466667
41420,121
41421,106.28
41422,60.73
41423,65.34
41424,57.794
41425,73.32
41426,89.36
41427,159.57
41428,196.78
41429,164.25
41430,164.29
41431,171.89
41432,156.6621667
41433,145.71
41434,154.91
41435,141.92
41436,124
41437,126.29
41438,147.35
41439,129.72
41440,126.7
41441,179.9
41442,137.83
41443,126.93
41444,133.94
41445,152.42
41446,153.11
41447,160.4
41448,274.5539286
41449,181.34
41450,226.4866667
41451,243.515
41452,255.65
41453,241.01
41454,274.7616667
41455,240.6854167
41456,229.58
41457,244.59
41458,222.14
41459,193.36
41460,219.84
41461,206.01
41462,69.6
41463,25.72
41464,23.39
41465,17.07
41466,19.11
41467,15.75
41468,14.56
41469,15.28
41470,14.93
41471,10.26
41472,10.16
41473,13.87
41474,8.36
41475,10.53
41476,8.73
41477,12.74
41478,12.99
41479,10.53
41480,12.9
41481,10
41482,13.45
41483,13.38
41484,12.67
41485,16.05
41486,12.1
41487,13.42
41488,15.05
41489,10.87
41490,9.44
41491,8.48
41492,6.27
41493,5.02
41494,5.66
41495,7.36
41496,6.67
41497,7.6
41498,8.3
41499,6.91
41500,10.08
41501,9.45
41502,9.47
41503,8.74
41504,10.82
41505,15.38
41506,20.12
41507,14.51
41508,18.46
41509,16.07
41510,14.14
41511,14.24
41512,18.17
41513,43.56
41514,47.59
41515,53
41516,61.38
41517,77.5
41518,61.95
41519,82.78
41520,99.59
41521,101.17
41522,134.76
41523,106.07
41524,109.7333333
41525,125.9975
41526,140.15
41527,131.72
41528,95.95166667
41529,82.35
41530,67.19
41531,48.75
41532,63.28
41533,63.05
41534,64.07
41535,75.87
41536,75.92
41537,82.1725
41538,101.4
41539,130.91
41540,120.2
41541,117.93
41542,138.54
41543,154.78
41544,147.34
41545,134.37
41546,135.08
41547,118.9533333
41548,84.46
41549,109.68
41550,98.72
41551,98.08
41552,84.6
41553,82.91
41554,72.23
41555,65.88
41556,66.38
41557,69.55
41558,44.8
41559,71.24333333
41560,176.47
41561,117.37
41562,87.95
41563,34.77
41564,36.6
41565,47.2
41566,21.5725
41567,23.325
41568,15.67
41569,25.11
41570,13.06
41571,23.04
41572,27.37
41573,38.11
41574,24.32
41575,42.68
41576,31.83
41577,30.69
41578,21.19
41579,26.76
41580,15.29
41581,14.88
41582,16.86
41583,32.67
41584,25.86
41585,20.76
41586,21.43
41587,17.37
41588,17.41
41589,17.57
41590,20.23
41591,20.69
41592,19.96
41593,14.52
41594,13.44
41595,14.94
41596,55.7
41597,34.7
41598,35.15
41599,31.12
41600,36.41
41601,25.47
41602,15.59
41603,19.52
41604,22.13
41605,14.09
41606,47.05
41607,43.49
41608,57.16
41609,106.9566667
41610,73.14333333
41611,79.07
41612,76.425
41613,72.71
41614,91.28
41615,103.32
41616,143.42
41617,193.6566667
41618,180.25
41619,150.83
41620,158.85
41621,156.44
41622,158.63
41623,164.61
41624,121.56
41625,127.59
41626,134.3183333
41627,98.99316667
41628,154.38
41629,156.37
41630,180.7
41631,210.5691667
41632,236
41633,185.8646667
41634,203.39
41635,212.8384167
41636,191.58
41637,193.858
41638,176.51
41639,172.37
41640,115.1114286
41641,209.38
41642,215.25
41643,200.01
41644,215.58
41645,213.44
41646,226.63
41647,145.93
41648,160.98
41649,169.9
41650,177.03
41651,144.25
41652,142.045
41653,164.53
41654,183.63
41655,181.96
41656,228.05
41657,288.6475
41658,287.64
41659,299.03
41660,337.26
41661,334.71
41662,360.77
41663,287.1410714
41664,323.64
41665,371.53
41666,290.79
41667,264.93
41668,231.1
41669,211.68
41670,185.01
41671,155.18
41672,97.32
41673,50
41674,85.66
41675,51.05
41676,37.86
41677,36.34
41678,49.14
41679,54.59
41680,44.31
41681,83.71
41682,153.5941667
41683,209.66
41684,273.31
41685,283.77
41686,306.44
41687,324.41
41688,349.68
41689,295.9
41690,272.45
41691,218.41
41692,164.326
41693,137.645
41694,163.21
41695,178.3966667
41696,144.61
41697,137.555
41698,63.83
41699,63.38
41700,37.67
41701,38.35
41702,33.64
41703,31.82
41704,110.78
41705,150.49
41706,138.26
41707,127.22
41708,180.29
41709,178.47
41710,189.225
41711,118.19
41712,105.02
41713,57.2
41714,44.42
41715,30.88
41716,13.65
41717,65.85
41718,44.68
41719,35.54
41720,41.27
41721,50.73
41722,56.95
41723,87.39
41724,74.28
41725,60.76
41726,73.27
41727,60.72
41728,69.79
41729,45.86
41730,27
41731,38.21
41732,16.55
41733,20.31
41734,13.92
41735,15.32
41736,20.07
41737,10.51
41738,10.64
41739,10.3
41740,11.39
41741,9.52
41742,10.47
41743,8.51
41744,7.84
41745,10.93
41746,15.91
41747,11.02
41748,9.74
41749,14.23
41750,10.38
41751,11.55
41752,11.26
41753,10.91
41754,10.14
41755,10.03
41756,9.79
41757,12.17
